bank_ref_id,transaction_id,settled_amount_paise,settlement_date,instrument_type,merchant_id,fee_paise,gst_paise,settlement_id,utr,currency,gross_amount_paise
bnk_7486149,7486149,4447,2010-01-03,DEBIT_CARD,43293,45,8,set_7486149,,,4500
bnk_7486151,7486151,10764,2010-01-03,CREDIT_CARD,50783,220,40,set_7486151,,,11024
bnk_7486153,7486153,15831,2010-01-03,DEBIT_CARD,60569,160,29,set_7486153,,,16020
bnk_7486154,7486154,17255,2010-01-03,DEBIT_CARD,74247,175,32,set_7486154,,,17462
bnk_7486155,7486155,3523,2010-01-03,DEBIT_CARD,92007,36,6,set_7486155,,,3565
bnk_7486156,7486156,4299,2010-01-03,CREDIT_CARD,33118,88,16,set_7486156,,,4403
bnk_7486158,7486158,3780,2010-01-03,DEBIT_CARD,39021,38,7,set_7486158,,,3825
bnk_7486159,7486159,1957,2010-01-03,CREDIT_CARD,11468,40,7,set_7486159,,,2004
bnk_7486160,7486160,2185,2010-01-03,CREDIT_CARD,30928,45,8,set_7486160,,,2238
bnk_7486162,7486162,3953,2010-01-03,DEBIT_CARD,27092,40,7,set_7486162,,,4000
bnk_7486164,7486164,3567,2010-01-03,CREDIT_CARD,41760,73,13,set_7486164,,,3653
bnk_7486165,7486165,7372,2010-01-03,DEBIT_CARD,26810,75,14,set_7486165,,,7462
bnk_7486166,7486166,15584,2010-01-03,DEBIT_CARD,20561,158,28,set_7486166,,,15770
bnk_7486167,7486167,15986,2010-01-03,DEBIT_CARD,73186,162,29,set_7486167,,,16177
bnk_7486168,7486168,369,2010-01-03,DEBIT_CARD,53693,4,1,set_7486168,,,374
bnk_7486169,7486169,3371,2010-01-03,DEBIT_CARD,46897,34,6,set_7486169,,,3411
bnk_7486171,7486171,3702,2010-01-03,DEBIT_CARD,6665,37,7,set_7486171,,,3746
bnk_7486172,7486172,533,2010-01-03,DEBIT_CARD,19964,5,1,set_7486172,,,539
bnk_7486175,7486175,1307,2010-01-03,DEBIT_CARD,29218,13,2,set_7486175,,,1259
bnk_7486176,7486176,14001,2010-01-03,DEBIT_CARD,49789,142,26,set_7486176,,,14169
bnk_7486177,7486177,7214,2010-01-03,DEBIT_CARD,59935,73,13,set_7486177,,,7300
bnk_7486178,7486178,833,2010-01-03,CREDIT_CARD,16798,17,3,set_7486178,,,853
bnk_7486179,7486179,6917,2010-01-03,DEBIT_CARD,43293,70,13,set_7486179,,,7000
bnk_7486180,7486180,15811,2010-01-03,DEBIT_CARD,27092,160,29,set_7486180,,,16000
bnk_7486181,7486181,3224,2010-01-03,DEBIT_CARD,39021,31,6,set_7486181,,,3114
bnk_7486182,7486182,9280,2010-01-03,CREDIT_CARD,48741,190,34,set_7486182,,,9504
bnk_7486183,7486183,6161,2010-01-03,CREDIT_CARD,20561,126,23,set_7486183,,,6310
bnk_7486184,7486184,1261,2010-01-03,DEBIT_CARD,22204,13,2,set_7486184,,,1276
bnk_7486186,7486186,3435,2010-01-03,DEBIT_CARD,39021,35,6,set_7486186,,,3476
bnk_7486187,7486187,3684,2010-01-03,DEBIT_CARD,26909,37,7,set_7486187,,,3728
bnk_7486190,7486190,170,2010-01-03,CREDIT_CARD,22938,3,1,set_7486190,,,174
bnk_7486191,7486191,6513,2010-01-03,DEBIT_CARD,32175,66,12,set_7486191,,,6591
bnk_7486194,7486194,1290,2010-01-03,CREDIT_CARD,88093,24,4,set_7486194,,,1189
bnk_7486197,7486197,6271,2010-01-03,DEBIT_CARD,20561,63,11,set_7486197,,,6345
bnk_7486198,7486198,2970,2010-01-03,CREDIT_CARD,39021,61,11,set_7486198,,,3042
bnk_7486199,7486199,5619,2010-01-03,CREDIT_CARD,23845,115,21,set_7486199,,,5755
bnk_7486200,7486200,5567,2010-01-03,DEBIT_CARD,99224,56,10,set_7486200,,,5633
bnk_7486202,7486202,10001,2010-01-03,DEBIT_CARD,61195,101,18,set_7486202,,,10120
bnk_7486201,7486201,7708,2010-01-03,DEBIT_CARD,61195,78,14,set_7486201,,,7800
bnk_7486204,7486204,2794,2010-01-03,CREDIT_CARD,25717,57,10,set_7486204,,,2861
bnk_7486205,7486205,159,2010-01-03,CREDIT_CARD,14528,3,1,set_7486205,,,163
bnk_7486208,7486208,4977,2010-01-03,DEBIT_CARD,20561,50,9,set_7486208,,,5036
bnk_7486209,7486209,3243,2010-01-03,DEBIT_CARD,39021,33,6,set_7486209,,,3282
bnk_7486210,7486210,2848,2010-01-03,DEBIT_CARD,43293,29,5,set_7486210,,,2882
bnk_7486211,7486211,2694,2010-01-03,DEBIT_CARD,75936,27,5,set_7486211,,,2726
bnk_7486212,7486212,4324,2010-01-03,DEBIT_CARD,17493,44,8,set_7486212,,,4376
bnk_7486213,7486213,4281,2010-01-03,DEBIT_CARD,16798,43,8,set_7486213,,,4332
bnk_7486214,7486214,2354,2010-01-03,DEBIT_CARD,16798,24,4,set_7486214,,,2382
bnk_7486215,7486215,4961,2010-01-03,DEBIT_CARD,32161,50,9,set_7486215,,,5020
bnk_7486216,7486216,6100,2010-01-03,DEBIT_CARD,92883,62,11,set_7486216,,,6173
bnk_7486217,7486217,66,2010-01-03,CREDIT_CARD,14528,1,0,set_7486217,,,67
bnk_7486218,7486218,2043,2010-01-03,CREDIT_CARD,54850,42,8,set_7486218,,,2093
bnk_7486219,7486219,1699,2010-01-03,CREDIT_CARD,74511,35,6,set_7486219,,,1740
bnk_7486220,7486220,3817,2010-01-03,DEBIT_CARD,59803,39,7,set_7486220,,,3863
bnk_7486221,7486221,7115,2010-01-03,CREDIT_CARD,98648,146,26,set_7486221,,,7287
bnk_7486222,7486222,164,2010-01-03,DEBIT_CARD,86438,2,0,set_7486222,,,166
bnk_7486223,7486223,2456,2010-01-03,DEBIT_CARD,88852,25,5,set_7486223,,,2486
bnk_7486224,7486224,7906,2010-01-03,DEBIT_CARD,27092,80,14,set_7486224,,,8000
bnk_7486225,7486225,1091,2010-01-03,DEBIT_CARD,39261,11,2,set_7486225,,,1104
bnk_7486226,7486226,1459,2010-01-03,DEBIT_CARD,60569,15,3,set_7486226,,,1477
bnk_7486227,7486227,5565,2010-01-03,CREDIT_CARD,61195,114,21,set_7486227,,,5700
bnk_7486228,7486228,4992,2010-01-03,DEBIT_CARD,61195,51,9,set_7486228,,,5052
bnk_7486229,7486229,2636,2010-01-03,CREDIT_CARD,18563,54,10,set_7486229,,,2700
bnk_7486230,7486230,9186,2010-01-03,CREDIT_CARD,92883,188,34,set_7486230,,,9408
bnk_7486232,7486232,4699,2010-01-03,DEBIT_CARD,75141,48,9,set_7486232,,,4756
bnk_7486233,7486233,5014,2010-01-03,CREDIT_CARD,947,103,19,set_7486233,,,5136
bnk_7486236,7486236,4194,2010-01-03,DEBIT_CARD,48919,42,8,set_7486236,,,4244
bnk_7486237,7486237,113,2010-01-03,CREDIT_CARD,14528,2,0,set_7486237,,,115
bnk_7486238,7486238,7996,2010-01-03,DEBIT_CARD,27092,80,14,set_7486238,,,8000
bnk_7486239,7486239,888,2010-01-03,CREDIT_CARD,48762,18,3,set_7486239,,,909
bnk_7486241,7486241,365,2010-01-03,DEBIT_CARD,16798,4,1,set_7486241,,,370
bnk_7486242,7486242,5395,2010-01-03,CREDIT_CARD,25887,111,20,set_7486242,,,5526
bnk_7486243,7486243,235,2010-01-03,CREDIT_CARD,86438,5,1,set_7486243,,,241
bnk_7486244,7486244,11858,2010-01-03,DEBIT_CARD,27092,120,22,set_7486244,,,12000
bnk_7486245,7486245,158,2010-01-03,DEBIT_CARD,14528,2,0,set_7486245,,,160
bnk_7486247,7486247,6520,2010-01-03,CREDIT_CARD,42943,134,24,set_7486247,,,6678
bnk_7486248,7486248,12786,2010-01-03,CREDIT_CARD,54730,262,47,set_7486248,,,13095
bnk_7486249,7486249,2468,2010-01-03,CREDIT_CARD,15143,51,9,set_7486249,,,2528
bnk_7486250,7486250,5255,2010-01-03,CREDIT_CARD,83038,108,19,set_7486250,,,5382
bnk_7486251,7486251,789,2010-01-03,DEBIT_CARD,18917,8,1,set_7486251,,,798
bnk_7486252,7486252,3953,2010-01-03,DEBIT_CARD,27092,40,7,set_7486252,,,4000
bnk_7486255,7486255,8983,2010-01-03,DEBIT_CARD,43293,90,16,set_7486255,,,9000
bnk_7486257,7486257,2413,2010-01-03,DEBIT_CARD,50404,24,4,set_7486257,,,2441
bnk_7486258,7486258,7468,2010-01-03,DEBIT_CARD,92883,76,14,set_7486258,,,7558
bnk_7486259,7486259,2547,2010-01-03,CREDIT_CARD,61195,52,9,set_7486259,,,2608
bnk_7486260,7486260,4923,2010-01-03,DEBIT_CARD,35451,50,9,set_7486260,,,4982
bnk_7486261,7486261,3307,2010-01-03,DEBIT_CARD,86410,33,6,set_7486261,,,3346
bnk_7486262,7486262,2242,2010-01-03,DEBIT_CARD,10875,23,4,set_7486262,,,2269
bnk_7486263,7486263,4685,2010-01-03,DEBIT_CARD,25887,47,8,set_7486263,,,4740
bnk_7486264,7486264,4452,2010-01-03,CREDIT_CARD,69972,91,16,set_7486264,,,4559
bnk_7486265,7486265,2582,2010-01-03,CREDIT_CARD,16798,53,10,set_7486265,,,2645
bnk_7486266,7486266,230,2010-01-03,DEBIT_CARD,16798,2,0,set_7486266,,,232
bnk_7486267,7486267,1106,2010-01-03,CREDIT_CARD,15825,23,4,set_7486267,,,1133
bnk_7486268,7486268,24479,2010-01-03,CREDIT_CARD,36214,501,90,set_7486268,,,25070
bnk_7486270,7486270,98,2010-01-03,DEBIT_CARD,86438,1,0,set_7486270,,,99
bnk_7486271,7486271,6128,2010-01-03,CREDIT_CARD,74922,126,23,set_7486271,,,6277
bnk_7486272,7486272,1440,2010-01-03,DEBIT_CARD,4020,15,3,set_7486272,,,1458
bnk_7486273,7486273,7542,2010-01-03,DEBIT_CARD,60510,76,14,set_7486273,,,7632
bnk_7486275,7486275,2856,2010-01-03,CREDIT_CARD,23866,58,10,set_7486275,,,2924
bnk_7486276,7486276,3953,2010-01-03,DEBIT_CARD,27092,40,7,set_7486276,,,4000
bnk_7486278,7486278,15949,2010-01-03,CREDIT_CARD,54850,324,58,set_7486278,,,16202
bnk_7486279,7486279,4342,2010-01-03,DEBIT_CARD,98374,43,8,set_7486279,,,4323
bnk_7486280,7486280,2763,2010-01-03,DEBIT_CARD,88646,27,5,set_7486280,,,2686
bnk_7486281,7486281,5831,2010-01-03,DEBIT_CARD,17493,59,11,set_7486281,,,5901
bnk_7486282,7486282,9669,2010-01-03,CREDIT_CARD,82981,198,36,set_7486282,,,9903
bnk_7486283,7486283,65,2010-01-03,DEBIT_CARD,14528,1,0,set_7486283,,,66
bnk_7486284,7486284,5565,2010-01-03,CREDIT_CARD,61195,114,21,set_7486284,,,5700
bnk_7486285,7486285,4657,2010-01-03,DEBIT_CARD,36088,47,8,set_7486285,,,4712
bnk_7486286,7486286,579,2010-01-03,CREDIT_CARD,18786,12,2,set_7486286,,,593
bnk_7486287,7486287,4051,2010-01-03,DEBIT_CARD,94076,41,7,set_7486287,,,4099
bnk_7486288,7486288,2326,2010-01-03,CREDIT_CARD,8471,48,9,set_7486288,,,2383
bnk_7486291,7486291,1982,2010-01-03,DEBIT_CARD,39021,20,4,set_7486291,,,2006
bnk_7486292,7486292,14835,2010-01-03,DEBIT_CARD,7710,150,27,set_7486292,,,15012
bnk_7486294,7486294,7452,2010-01-03,DEBIT_CARD,60569,75,14,set_7486294,,,7541
bnk_7486295,7486295,6793,2010-01-03,CREDIT_CARD,42943,139,25,set_7486295,,,6957
bnk_7486296,7486296,7024,2010-01-03,DEBIT_CARD,9932,71,13,set_7486296,,,7108
bnk_7486297,7486297,6354,2010-01-03,DEBIT_CARD,30286,64,12,set_7486297,,,6430
bnk_7486298,7486298,4190,2010-01-03,DEBIT_CARD,32858,42,8,set_7486298,,,4240
bnk_7486299,7486299,102,2010-01-03,DEBIT_CARD,14528,1,0,set_7486299,,,103
bnk_7486299b,7486299,102,2010-01-03,DEBIT_CARD,14528,1,0,set_7486299b,,,103
bnk_7486300,7486300,1356,2010-01-03,CREDIT_CARD,40566,28,5,set_7486300,,,1389
bnk_7486301,7486301,16884,2010-01-03,CREDIT_CARD,78052,346,62,set_7486301,,,17292
bnk_7486302,7486302,3987,2010-01-03,DEBIT_CARD,20561,40,7,set_7486302,,,4034
bnk_7486303,7486303,7912,2010-01-03,DEBIT_CARD,78605,80,14,set_7486303,,,8006
bnk_7486304,7486304,8724,2010-01-03,DEBIT_CARD,30286,88,16,set_7486304,,,8828
bnk_7486305,7486305,5284,2010-01-03,DEBIT_CARD,25686,53,10,set_7486305,,,5347
bnk_7486306,7486306,4068,2010-01-03,DEBIT_CARD,67570,41,7,set_7486306,,,4116
bnk_7486307,7486307,13218,2010-01-03,DEBIT_CARD,69752,134,24,set_7486307,,,13376
bnk_7486308,7486308,959,2010-01-03,DEBIT_CARD,16798,10,2,set_7486308,,,971
bnk_7486310,7486310,2898,2010-01-03,DEBIT_CARD,18215,28,5,set_7486310,,,2791
bnk_7486311,7486311,4260,2010-01-03,DEBIT_CARD,45926,43,8,set_7486311,,,4311
bnk_7486312,7486312,41702,2010-01-03,DEBIT_CARD,52923,422,76,set_7486312,,,42200
bnk_7486313,7486313,3307,2010-01-03,DEBIT_CARD,41122,33,6,set_7486313,,,3346
bnk_7486314,7486314,9564,2010-01-03,DEBIT_CARD,75781,97,17,set_7486314,,,9678
bnk_7486315,7486315,2659,2010-01-03,DEBIT_CARD,86410,27,5,set_7486315,,,2691
bnk_7486316,7486316,1930,2010-01-03,DEBIT_CARD,92192,20,4,set_7486316,,,1954
bnk_7486317,7486317,4731,2010-01-03,DEBIT_CARD,19964,48,9,set_7486317,,,4788
bnk_7486318,7486318,4563,2010-01-03,CREDIT_CARD,86959,93,17,set_7486318,,,4674
bnk_7486319,7486319,14951,2010-01-03,CREDIT_CARD,30286,306,55,set_7486319,,,15312
bnk_7486320,7486320,10799,2010-01-03,DEBIT_CARD,22938,109,20,set_7486320,,,10928
bnk_7486321,7486321,131,2010-01-03,DEBIT_CARD,50783,1,0,set_7486321,,,132
bnk_7486322,7486322,2195,2010-01-03,DEBIT_CARD,47910,22,4,set_7486322,,,2221
bnk_7486323,7486323,11148,2010-01-03,CREDIT_CARD,8207,228,41,set_7486323,,,11417
bnk_7486324,7486324,6629,2010-01-03,DEBIT_CARD,17493,67,12,set_7486324,,,6708
bnk_7486325,7486325,1226,2010-01-03,DEBIT_CARD,40568,12,2,set_7486325,,,1240
bnk_7486326,7486326,8147,2010-01-03,DEBIT_CARD,17969,82,15,set_7486326,,,8244
bnk_7486328,7486328,1709,2010-01-03,CREDIT_CARD,53527,35,6,set_7486328,,,1750
bnk_7486329,7486329,11700,2010-01-03,CREDIT_CARD,61195,240,43,set_7486329,,,11983
bnk_7486331,7486331,3255,2010-01-03,DEBIT_CARD,55060,33,6,set_7486331,,,3294
bnk_7486332,7486332,643,2010-01-03,DEBIT_CARD,43293,7,1,set_7486332,,,651
bnk_7486334,7486334,7658,2010-01-03,DEBIT_CARD,55060,77,14,set_7486334,,,7669
bnk_7486335,7486335,681,2010-01-03,DEBIT_CARD,5909,7,1,set_7486335,,,689
bnk_7486336,7486336,3618,2010-01-03,DEBIT_CARD,55060,37,7,set_7486336,,,3662
bnk_7486337,7486337,2114,2010-01-03,DEBIT_CARD,26844,21,4,set_7486337,,,2139
bnk_7486339,7486339,3929,2010-01-03,CREDIT_CARD,48832,80,14,set_7486339,,,4023
bnk_7486340,7486340,2050,2010-01-03,CREDIT_CARD,43293,42,8,set_7486340,,,2100
bnk_7486341,7486341,2628,2010-01-03,DEBIT_CARD,25887,27,5,set_7486341,,,2660
bnk_7486344,7486344,1372,2010-01-03,DEBIT_CARD,10062,14,3,set_7486344,,,1389
bnk_7486347,7486347,2056,2010-01-03,DEBIT_CARD,31668,21,4,set_7486347,,,2081
bnk_7486350,7486350,4534,2010-01-03,DEBIT_CARD,23481,46,8,set_7486350,,,4588
bnk_7486351,7486351,9764,2010-01-03,CREDIT_CARD,43293,200,36,set_7486351,,,10000
bnk_7486352,7486352,4037,2010-01-03,DEBIT_CARD,39021,41,7,set_7486352,,,4085
bnk_7486353,7486353,2469,2010-01-03,CREDIT_CARD,18563,49,9,set_7486353,,,2469
bnk_7486354,7486354,5992,2010-01-03,DEBIT_CARD,79927,61,11,set_7486354,,,6064
bnk_7486355,7486355,7416,2010-01-03,DEBIT_CARD,81841,75,14,set_7486355,,,7505
bnk_7486357,7486357,6714,2010-01-03,DEBIT_CARD,19964,68,12,set_7486357,,,6794
bnk_7486359,7486359,3162,2010-01-03,DEBIT_CARD,11468,32,6,set_7486359,,,3200
bnk_7486360,7486360,3257,2010-01-03,CREDIT_CARD,32606,67,12,set_7486360,,,3336
bnk_7486361,7486361,200,2010-01-03,DEBIT_CARD,48714,2,0,set_7486361,,,202
bnk_7486362,7486362,2709,2010-01-03,DEBIT_CARD,92400,27,5,set_7486362,,,2741
bnk_7486363,7486363,9425,2010-01-03,DEBIT_CARD,94625,95,17,set_7486363,,,9537
bnk_7486365,7486365,9789,2010-01-03,CREDIT_CARD,79664,201,36,set_7486365,,,10025
bnk_7486366,7486366,9457,2010-01-03,DEBIT_CARD,86959,96,17,set_7486366,,,9570
bnk_7486367,7486367,5342,2010-01-03,CREDIT_CARD,760,109,20,set_7486367,,,5471
bnk_7486368,7486368,3043,2010-01-03,DEBIT_CARD,9028,31,6,set_7486368,,,3080
bnk_7486369,7486369,4996,2010-01-03,DEBIT_CARD,25887,51,9,set_7486369,,,5056
bnk_7486370,7486370,383,2010-01-03,DEBIT_CARD,87542,4,1,set_7486370,,,388
bnk_7486370b,7486370,383,2010-01-03,DEBIT_CARD,87542,4,1,set_7486370b,,,388
bnk_7486372,7486372,4471,2010-01-03,DEBIT_CARD,2402,45,8,set_7486372,,,4524
bnk_7486373,7486373,1976,2010-01-03,DEBIT_CARD,27092,20,4,set_7486373,,,2000
bnk_7486374,7486374,6279,2010-01-03,DEBIT_CARD,61195,64,12,set_7486374,,,6355
bnk_7486375,7486375,5945,2010-01-03,DEBIT_CARD,83743,60,11,set_7486375,,,6016
bnk_7486376,7486376,3960,2010-01-03,DEBIT_CARD,40464,40,7,set_7486376,,,4007
bnk_7486377,7486377,3166,2010-01-03,CREDIT_CARD,36026,65,12,set_7486377,,,3243
bnk_7486378,7486378,6102,2010-01-03,DEBIT_CARD,60569,62,11,set_7486378,,,6175
bnk_7486381,7486381,3733,2010-01-03,DEBIT_CARD,78454,38,7,set_7486381,,,3778
bnk_7486382,7486382,2992,2010-01-03,CREDIT_CARD,45926,61,11,set_7486382,,,3064
bnk_7486384,7486384,1470,2010-01-03,DEBIT_CARD,61195,15,3,set_7486384,,,1488
bnk_7486385,7486385,3797,2010-01-03,DEBIT_CARD,56981,38,7,set_7486385,,,3842
bnk_7486386,7486386,4519,2010-01-03,CREDIT_CARD,25717,93,17,set_7486386,,,4629
bnk_7486387,7486387,1744,2010-01-03,DEBIT_CARD,99416,18,3,set_7486387,,,1765
bnk_7486389,7486389,1387,2010-01-03,DEBIT_CARD,65392,14,3,set_7486389,,,1404
bnk_7486390,7486390,4995,2010-01-03,CREDIT_CARD,2703,102,18,set_7486390,,,5115
bnk_7486392,7486392,5534,2010-01-03,DEBIT_CARD,61195,56,10,set_7486392,,,5600
bnk_7486393,7486393,5468,2010-01-03,CREDIT_CARD,22204,112,20,set_7486393,,,5600
bnk_7486394,7486394,4428,2010-01-03,DEBIT_CARD,69972,45,8,set_7486394,,,4481
bnk_7486395,7486395,38004,2010-01-03,DEBIT_CARD,52923,385,69,set_7486395,,,38458
bnk_7486396,7486396,112,2010-01-03,CREDIT_CARD,14528,2,0,set_7486396,,,114
bnk_7486397,7486397,7291,2010-01-03,CREDIT_CARD,75781,149,27,set_7486397,,,7467
bnk_7486399,7486399,3460,2010-01-03,DEBIT_CARD,88646,35,6,set_7486399,,,3501
bnk_7486401,7486401,109,2010-01-03,DEBIT_CARD,86438,1,0,set_7486401,,,110
bnk_7486402,7486402,7244,2010-01-03,DEBIT_CARD,24827,73,13,set_7486402,,,7330
bnk_7486403,7486403,6968,2010-01-03,CREDIT_CARD,75447,143,26,set_7486403,,,7137
bnk_7486404,7486404,8467,2010-01-03,CREDIT_CARD,78454,173,31,set_7486404,,,8671
bnk_7486405,7486405,4208,2010-01-03,CREDIT_CARD,72681,86,15,set_7486405,,,4309
bnk_7486406,7486406,6982,2010-01-03,DEBIT_CARD,20519,71,13,set_7486406,,,7066
bnk_7486407,7486407,125,2010-01-03,DEBIT_CARD,14528,1,0,set_7486407,,,126
bnk_7486408,7486408,13670,2010-01-03,CREDIT_CARD,27092,280,50,set_7486408,,,14000
bnk_7486409,7486409,1686,2010-01-03,CREDIT_CARD,22204,35,6,set_7486409,,,1727
bnk_7486410,7486410,910,2010-01-03,DEBIT_CARD,82499,9,2,set_7486410,,,921
bnk_7486411,7486411,270,2010-01-03,DEBIT_CARD,45926,2,0,set_7486411,,,182
bnk_7486412,7486412,5426,2010-01-03,DEBIT_CARD,32175,55,10,set_7486412,,,5491
bnk_7486413,7486413,1640,2010-01-03,DEBIT_CARD,44682,17,3,set_7486413,,,1660
bnk_7486414,7486414,6207,2010-01-03,DEBIT_CARD,71667,63,11,set_7486414,,,6281
bnk_7486415,7486415,341,2010-01-03,DEBIT_CARD,74443,3,1,set_7486415,,,345
bnk_7486416,7486416,4306,2010-01-03,CREDIT_CARD,16798,88,16,set_7486416,,,4410
bnk_7486417,7486417,4016,2010-01-03,DEBIT_CARD,59397,41,7,set_7486417,,,4064
bnk_7486418,7486418,4159,2010-01-03,CREDIT_CARD,13646,84,15,set_7486418,,,4205
bnk_7486419,7486419,150,2010-01-03,DEBIT_CARD,86438,2,0,set_7486419,,,152
bnk_7486421,7486421,15679,2010-01-03,DEBIT_CARD,50783,159,29,set_7486421,,,15867
bnk_7486422,7486422,4619,2010-01-03,DEBIT_CARD,35451,47,8,set_7486422,,,4674
bnk_7486424,7486424,6351,2010-01-03,DEBIT_CARD,50867,64,12,set_7486424,,,6427
bnk_7486425,7486425,867,2010-01-03,CREDIT_CARD,22204,18,3,set_7486425,,,888
bnk_7486426,7486426,9882,2010-01-03,DEBIT_CARD,27092,100,18,set_7486426,,,10000
bnk_7486427,7486427,5153,2010-01-03,DEBIT_CARD,87625,52,9,set_7486427,,,5214
bnk_7486429,7486429,4059,2010-01-03,DEBIT_CARD,75936,40,7,set_7486429,,,3959
bnk_7486430,7486430,1941,2010-01-03,CREDIT_CARD,13646,40,7,set_7486430,,,1988
bnk_7486432,7486432,5734,2010-01-03,CREDIT_CARD,34490,117,21,set_7486432,,,5872
bnk_7486434,7486434,8004,2010-01-03,DEBIT_CARD,50867,81,15,set_7486434,,,8100
bnk_7486435,7486435,10940,2010-01-03,CREDIT_CARD,92883,224,40,set_7486435,,,11204
bnk_7486437,7486437,8275,2010-01-03,DEBIT_CARD,50783,84,15,set_7486437,,,8374
bnk_7486439,7486439,6342,2010-01-03,DEBIT_CARD,22938,64,12,set_7486439,,,6418
bnk_7486440,7486440,10534,2010-01-03,DEBIT_CARD,31893,107,19,set_7486440,,,10660
bnk_7486441,7486441,5874,2010-01-03,DEBIT_CARD,17493,59,11,set_7486441,,,5944
bnk_7486443,7486443,5315,2010-01-03,DEBIT_CARD,17493,54,10,set_7486443,,,5378
bnk_7486444,7486444,2182,2010-01-03,DEBIT_CARD,85247,22,4,set_7486444,,,2208
bnk_7486445,7486445,1941,2010-01-03,DEBIT_CARD,16712,20,4,set_7486445,,,1965
bnk_7486446,7486446,1482,2010-01-03,DEBIT_CARD,50783,15,3,set_7486446,,,1500
bnk_7486447,7486447,6661,2010-01-03,DEBIT_CARD,35451,67,12,set_7486447,,,6740
bnk_7486448,7486448,3766,2010-01-03,DEBIT_CARD,98648,38,7,set_7486448,,,3811
bnk_7486449,7486449,4789,2010-01-03,CREDIT_CARD,46284,98,18,set_7486449,,,4905
bnk_7486450,7486450,8298,2010-01-03,DEBIT_CARD,48516,84,15,set_7486450,,,8397
bnk_7486451,7486451,2809,2010-01-03,DEBIT_CARD,45926,28,5,set_7486451,,,2842
bnk_7486452,7486452,6896,2010-01-03,CREDIT_CARD,60569,141,25,set_7486452,,,7062
bnk_7486453,7486453,1995,2010-01-03,DEBIT_CARD,83480,20,4,set_7486453,,,2019
bnk_7486455,7486455,7573,2010-01-03,DEBIT_CARD,24558,77,14,set_7486455,,,7664
bnk_7486456,7486456,2383,2010-01-03,CREDIT_CARD,55060,49,9,set_7486456,,,2441
bnk_7486457,7486457,6133,2010-01-03,DEBIT_CARD,1022,62,11,set_7486457,,,6206
bnk_7486459,7486459,5179,2010-01-03,DEBIT_CARD,39021,52,9,set_7486459,,,5240
bnk_7486460,7486460,3226,2010-01-03,CREDIT_CARD,18563,66,12,set_7486460,,,3304
bnk_7486461,7486461,9259,2010-01-03,DEBIT_CARD,19964,94,17,set_7486461,,,9370
bnk_7486462,7486462,10331,2010-01-03,CREDIT_CARD,77348,212,38,set_7486462,,,10581
bnk_7486463,7486463,187,2010-01-03,DEBIT_CARD,14528,2,0,set_7486463,,,189
bnk_7486464,7486464,1803,2010-01-03,CREDIT_CARD,20519,37,7,set_7486464,,,1847
bnk_7486465,7486465,5138,2010-01-03,CREDIT_CARD,55060,105,19,set_7486465,,,5262
bnk_7486467,7486467,10770,2010-01-03,DEBIT_CARD,87625,109,20,set_7486467,,,10899
bnk_7486470,7486470,4895,2010-01-03,DEBIT_CARD,21420,50,9,set_7486470,,,4954
bnk_7486471,7486471,5858,2010-01-03,CREDIT_CARD,27092,120,22,set_7486471,,,6000
bnk_7486472,7486472,8690,2010-01-03,DEBIT_CARD,9932,88,16,set_7486472,,,8794
bnk_7486473,7486473,3937,2010-01-03,DEBIT_CARD,41122,40,7,set_7486473,,,3984
bnk_7486474,7486474,10976,2010-01-03,CREDIT_CARD,34488,225,41,set_7486474,,,11242
bnk_7486475,7486475,3229,2010-01-03,CREDIT_CARD,41122,66,12,set_7486475,,,3307
bnk_7486476,7486476,2381,2010-01-03,CREDIT_CARD,66428,49,9,set_7486476,,,2439
bnk_7486477,7486477,11082,2010-01-03,CREDIT_CARD,50783,227,41,set_7486477,,,11350
bnk_7486478,7486478,358,2010-01-03,DEBIT_CARD,26810,4,1,set_7486478,,,363
bnk_7486479,7486479,2895,2010-01-03,DEBIT_CARD,25887,29,5,set_7486479,,,2929
bnk_7486480,7486480,897,2010-01-03,DEBIT_CARD,12029,9,2,set_7486480,,,908
bnk_7486481,7486481,840,2010-01-03,CREDIT_CARD,32066,17,3,set_7486481,,,860
bnk_7486482,7486482,2590,2010-01-03,CREDIT_CARD,77246,53,10,set_7486482,,,2654
bnk_7486483,7486483,5499,2010-01-03,DEBIT_CARD,39021,56,10,set_7486483,,,5565
bnk_7486484,7486484,5256,2010-01-03,CREDIT_CARD,56193,105,19,set_7486484,,,5249
bnk_7486485,7486485,12471,2010-01-03,DEBIT_CARD,75781,126,23,set_7486485,,,12620
bnk_7486486,7486486,739,2010-01-03,DEBIT_CARD,79927,7,1,set_7486486,,,747
bnk_7486488,7486488,5278,2010-01-03,DEBIT_CARD,98648,52,9,set_7486488,,,5202
bnk_7486489,7486489,2263,2010-01-03,CREDIT_CARD,39021,46,8,set_7486489,,,2317
bnk_7486490,7486490,2911,2010-01-03,DEBIT_CARD,44578,29,5,set_7486490,,,2945
bnk_7486491,7486491,2915,2010-01-03,CREDIT_CARD,69490,60,11,set_7486491,,,2986
bnk_7486492,7486492,4702,2010-01-03,DEBIT_CARD,75936,48,9,set_7486492,,,4759
bnk_7486493,7486493,8495,2010-01-03,CREDIT_CARD,59935,174,31,set_7486493,,,8700
bnk_7486494,7486494,471,2010-01-03,DEBIT_CARD,60569,5,1,set_7486494,,,477
